method,run,generation,best
GP_plain,9,15,0.5305972611971347
GP_plain,9,16,0.5305972611971347
GP_plain,9,17,0.5305972611971347
GP_plain,9,18,0.5305972611971347
GP_plain,9,19,0.5305972611971347
GP_plain,9,20,0.5305972611971347
GP_plain,9,21,0.5305972611971347
GP_plain,9,22,0.5305972611971347
GP_plain,9,23,0.5305972611971347
GP_plain,9,24,0.5305972611971347
GP_plain,9,25,0.5305972611971347
GP_plain,9,26,0.5305972611971347
GP_plain,9,27,0.5305972611971347
GP_plain,9,28,0.5305972611971347
GP_plain,9,29,0.5305972611971347
GP_plain,9,30,0.5305972611971347
GP_plain,9,31,0.5305972611971347
GP_plain,9,32,0.5305972611971347
GP_plain,9,33,0.5305972611971347
GP_plain,9,34,0.5305972611971347
GP_plain,9,35,0.5305972611971347
GP_plain,9,36,0.5305972611971347
GP_plain,9,37,0.5305972611971347
GP_plain,9,38,0.4193926330485051
GP_plain,9,39,0.4193926330485051
GP_plain,9,40,0.4193926330485051
GP_plain,9,41,0.4193926330485051
GP_plain,9,42,0.4193926330485051
GP_plain,9,43,0.4193926330485051
GP_plain,9,44,0.4193926330485051
GP_plain,9,45,0.4193926330485051
GP_plain,9,46,0.4193926330485051
GP_plain,9,47,0.4193926330485051
GP_plain,9,48,0.4193926330485051
GP_plain,9,49,0.4193926330485051
GP_plain,9,50,0.4193926330485051
GP_plain,9,51,0.4193926330485051
GP_plain,9,52,0.4193926330485051
GP_plain,9,53,0.4193926330485051
GP_plain,9,54,0.4193926330485051
GP_plain,9,55,0.4193926330485051
GP_plain,9,56,0.4193926330485051
GP_plain,9,57,0.4193926330485051
GP_plain,9,58,0.4193926330485051
GP_plain,9,59,0.3650532377820946
GP_plain,9,60,0.3650532377820946
GP_plain,9,61,0.3650532377820946
GP_plain,9,62,0.3650532377820946
GP_plain,9,63,0.3650532377820946
GP_plain,10,0,0.5305972611971347
GP_plain,10,1,0.5305972611971347
GP_plain,10,2,0.5305972611971347
GP_plain,10,3,0.5305972611971347
GP_plain,10,4,0.5305972611971347
GP_plain,10,5,0.5299393021264649
GP_plain,10,6,0.44020233826667365
GP_plain,10,7,0.44020233826667365
GP_plain,10,8,0.44020233826667365
GP_plain,10,9,0.44020233826667365
GP_plain,10,10,0.44020233826667365
GP_plain,10,11,0.44020233826667365
GP_plain,10,12,0.41911278341581915
GP_plain,10,13,0.41911278341581915
GP_plain,10,14,0.4177988401696942
GP_plain,10,15,0.4177988401696942
GP_plain,10,16,0.4177988401696942
GP_plain,10,17,0.4177988401696942
GP_plain,10,18,0.4177988401696942
GP_plain,10,19,0.4177988401696942
GP_plain,10,20,0.4177988401696942
GP_plain,10,21,0.4177988401696942
GP_plain,10,22,0.4177988401696942
GP_plain,10,23,0.4177988401696942
GP_plain,10,24,0.4177988401696942
GP_plain,10,25,0.4177988401696942
GP_plain,10,26,0.4177988401696942
GP_plain,10,27,0.4177988401696942
GP_plain,10,28,0.4177988401696942
GP_plain,10,29,0.4177988401696942
GP_plain,10,30,0.4177988401696942
