method,run,generation,best
GP_plain,8,40,13.03125
GP_plain,8,41,13.125
GP_plain,8,42,13.34375
GP_plain,8,43,13.5
GP_plain,8,44,13.90625
GP_plain,8,45,14.40625
GP_plain,8,46,14.28125
GP_plain,8,47,14.515625
GP_plain,8,48,14.96875
GP_plain,8,49,15.015625
GP_plain,8,50,15.0625
GP_plain,8,51,15.140625
GP_plain,8,52,15.34375
GP_plain,8,53,15.625
GP_plain,8,54,16.0
GP_plain,8,55,16.0
GP_plain,8,56,16.0
GP_plain,8,57,16.0
GP_plain,8,58,16.0
GP_plain,8,59,16.0
GP_plain,8,60,16.0
GP_plain,8,61,16.0
GP_plain,8,62,16.0
GP_plain,8,63,16.0
GP_plain,9,0,6.734375
GP_plain,9,1,6.84375
GP_plain,9,2,7.734375
GP_plain,9,3,6.5
GP_plain,9,4,6.234375
GP_plain,9,5,5.484375
GP_plain,9,6,4.03125
GP_plain,9,7,3.9375
GP_plain,9,8,3.9375
GP_plain,9,9,3.9375
GP_plain,9,10,3.9375
GP_plain,9,11,3.9375
GP_plain,9,12,3.9375
GP_plain,9,13,3.9375
GP_plain,9,14,3.9375
GP_plain,9,15,3.9375
GP_plain,9,16,3.9375
GP_plain,9,17,3.9375
GP_plain,9,18,3.9375
GP_plain,9,19,3.9375
GP_plain,9,20,3.9375
GP_plain,9,21,3.9375
GP_plain,9,22,3.9375
GP_plain,9,23,3.9375
GP_plain,9,24,3.9375
GP_plain,9,25,3.9375
GP_plain,9,26,3.9375
GP_plain,9,27,3.9375
GP_plain,9,28,3.9375
GP_plain,9,29,3.9375
GP_plain,9,30,3.9375
GP_plain,9,31,3.9375
GP_plain,9,32,3.9375
GP_plain,9,33,3.9375
GP_plain,9,34,3.9375
GP_plain,9,35,3.9375
GP_plain,9,36,3.9375
GP_plain,9,37,3.9375
GP_plain,9,38,3.96875
GP_plain,9,39,3.96875
GP_plain,9,40,4.03125
GP_plain,9,41,4.125
GP_plain,9,42,4.25
GP_plain,9,43,4.34375
GP_plain,9,44,4.625
GP_plain,9,45,5.0
GP_plain,9,46,5.125
GP_plain,9,47,5.125
GP_plain,9,48,5.125
GP_plain,9,49,5.125
GP_plain,9,50,5.125
GP_plain,9,51,5.125
GP_plain,9,52,5.125
GP_plain,9,53,5.125
GP_plain,9,54,5.125
GP_plain,9,55,5.125
GP_plain,9,56,5.125
GP_plain,9,57,5.125
GP_plain,9,58,5.125
GP_plain,9,59,5.203125
GP_plain,9,60,5.28125
GP_plain,9,61,5.4375
GP_plain,9,62,5.75
GP_plain,9,63,6.453125
GP_plain,10,0,5.421875
GP_plain,10,1,5.25
GP_plain,10,2,4.71875
GP_plain,10,3,5.140625
GP_plain,10,4,4.9375
GP_plain,10,5,3.90625
GP_plain,10,6,4.125
GP_plain,10,7,4.125
GP_plain,10,8,4.25
GP_plain,10,9,4.5625
GP_plain,10,10,5.625
GP_plain,10,11,6.21875
GP_plain,10,12,6.8125
GP_plain,10,13,7.25
GP_plain,10,14,8.1875
GP_plain,10,15,8.71875
GP_plain,10,16,9.34375
GP_plain,10,17,9.875
GP_plain,10,18,10.375
GP_plain,10,19,10.625
GP_plain,10,20,11.0
GP_plain,10,21,11.0
GP_plain,10,22,11.0
GP_plain,10,23,11.0
GP_plain,10,24,11.0
GP_plain,10,25,11.0
GP_plain,10,26,11.0
GP_plain,10,27,11.0
GP_plain,10,28,11.0
GP_plain,10,29,11.0
GP_plain,10,30,11.0
GP_plain,10,31,11.0
GP_plain,10,32,11.0
GP_plain,10,33,11.0
